timestamp,decode_inflight,node_weights,service_rate,decode_latency,prefill_latency,error
1768195731.4539745,"{'1': 4, '0': 8}","{'0': 2.119339840990224, '1': 0.8742513564639545}","{'0': 52.244913842916596, '1': 17.89720238431181}",0.20770465272636537,0.1452569239166691,
1768195734.7250051,"{'1': 6, '0': 9}","{'0': 2.144339840990224, '1': 0.8436856827348105}","{'0': 58.30662136061317, '1': 12.656523729932495}",0.24451340379007386,0.02861691883967988,
1768195737.9341965,"{'1': 10, '0': 25}","{'0': 2.194339840990224, '1': 0.848060783519629}","{'0': 60.609033948336766, '1': 15.1039823419218}",0.3048073910707573,0.21944447499518374,
1768195741.2587469,"{'1': 3, '0': 5}","{'0': 2.119339840990224, '1': 0.823060783519629}","{'0': 51.994967529151474, '1': 12.518865582097243}",0.5607927057534117,0.0510609378783027,
1768195745.4097183,"{'1': 2, '0': 4}","{'0': 2.193707837051425, '1': 0.8826235833589623}","{'0': 59.68270816248848, '1': 13.001428627283854}",0.2464636978381095,0.046369295601324356,
1768195749.434552,"{'1': 8, '0': 19}","{'0': 2.118707837051425, '1': 0.8826235833589623}","{'0': 56.52490982233641, '1': 14.59248797494099}",0.13094740671853902,0.07140616213655859,
1768195752.9208815,"{'1': 3, '0': 0}","{'0': 1.9937078370514256, '1': 0.8669823764262187}","{'0': 54.933672081060536, '1': 18.476382821264448}",0.17770520771593476,0.04163295046229028,
1768195757.3252409,"{'1': 5, '0': 13}","{'0': 2.0187078370514255, '1': 0.8332096187958355}","{'0': 62.19513412926398, '1': 15.51172706579019}",0.35861614922404295,0.039971649727655545,
1768195760.649942,"{'1': 2, '0': 0}","{'0': 2.060026724478343, '1': 0.9582096187958357}","{'0': 58.078020232412406, '1': 20.09840938506388}",0.34597013248472147,0.02757363877622595,
1768195765.070718,"{'1': 6, '0': 10}","{'0': 2.010026724478343, '1': 1.0783975326736506}","{'0': 49.294147462697, '1': 22.083098416104995}",0.2856348299134808,0.03398046396166286,
1768195768.9322083,"{'1': 0, '0': 0}","{'0': 2.0314244243127986, '1': 1.033828912730647}","{'0': 72.3144775238539, '1': 15.766511548912352}",0.5554673144068298,0.2312726762085596,
1768195773.3638167,"{'1': 4, '0': 7}","{'0': 2.0890719597668066, '1': 0.976527156828663}","{'0': 58.62531868332974, '1': 20.788930698051836}",0.5136302824119778,0.029399278748494122,
1768195776.9338908,"{'1': 15, '0': 30}","{'0': 2.108791913067156, '1': 1.0237483650206547}","{'0': 54.17101970933733, '1': 19.337347097227152}",0.19281522688976366,0.1424758476894737,
1768195780.1722732,"{'1': 1, '0': 0}","{'0': 2.0407650513698647, '1': 0.9262759080315318}","{'0': 54.087315478066536, '1': 19.38723945078157}",0.5574289663161245,0.05845874742126642,
1768195784.8083103,"{'1': 3, '0': 7}","{'0': 2.0506629157079805, '1': 0.9070509566091605}","{'0': 58.034713247766476, '1': 21.779756240889903}",0.21427924657659023,0.16223785167236693,
1768195788.1752827,"{'1': 6, '0': 13}","{'0': 2.0506629157079805, '1': 0.9457999915184914}","{'0': 62.880596783179286, '1': 14.638939319569028}",0.5157723387252157,0.026786449188839642,
1768195791.4868405,"{'1': 5, '0': 7}","{'0': 2.0613780945641604, '1': 0.9876440991695804}","{'0': 62.46116038278963, '1': 17.076179766087584}",0.3123901843210842,0.11848117517640686,
1768195794.9415224,"{'1': 2, '0': 5}","{'0': 2.0613780945641604, '1': 0.9729195948836633}","{'0': 57.805631447395946, '1': 15.521363243178945}",0.26013564910414305,0.023285995603213233,
1768195799.3607657,"{'1': 6, '0': 13}","{'0': 2.097337636430435, '1': 0.9635543951662299}","{'0': 63.803104962294015, '1': 21.884445438883105}",0.1861681387896781,0.06264940428781696,
1768195802.6795948,"{'1': 2, '0': 3}","{'0': 2.1034756880673218, '1': 0.9385543951662298}","{'0': 64.42581666772256, '1': 23.402879908134835}",0.2810313078534142,0.026882658334586664,
1768195805.97618,"{'1': 5, '0': 9}","{'0': 2.1534756880673216, '1': 0.925899217325263}","{'0': 58.5909969030748, '1': 12.94642329227216}",0.18900586445606038,0.052706167730564024,
1768195809.4696343,"{'1': 5, '0': 0}","{'0': 2.1534756880673216, '1': 0.9758992173252631}","{'0': 60.284149344945966, '1': 18.977154340018217}",0.22649695999416203,0.03460354275741593,
1768195812.6506023,"{'1': 6, '0': 13}","{'0': 2.160022153676044, '1': 0.9508992173252631}","{'0': 74.67642194673714, '1': 14.151427364444604}",0.28267059110494913,0.03536212771198739,
1768195815.9840665,"{'1': 20, '0': 45}","{'0': 2.185022153676044, '1': 0.9883045088401231}","{'0': 47.58906601211708, '1': 13.48754117658355}",0.38018271722947716,0.12850232221826932,
1768195819.724116,"{'1': 5, '0': 0}","{'0': 2.185022153676044, '1': 1.0288581593164179}","{'0': 52.894968129818366, '1': 20.466100219081493}",0.2591712790414448,0.04175375342080205,
1768195824.3303847,"{'1': 1, '0': 3}","{'0': 2.1751634774980277, '1': 1.0402090404875337}","{'0': 54.55706272310882, '1': 14.319242554295057}",0.5470100219068585,0.07599119229133572,
1768195829.0214784,"{'1': 4, '0': 9}","{'0': 2.2001634774980277, '1': 1.0708755432815953}","{'0': 55.79369112418108, '1': 16.925977832080232}",0.35693142823674345,0.03326701668580189,
1768195833.3317633,"{'1': 6, '0': 11}","{'0': 2.2501634774980275, '1': 1.120875543281595}","{'0': 49.396795694118055, '1': 15.680178906930646}",0.17126838316776113,0.18916633100185673,
1768195836.783137,"{'1': 2, '0': 5}","{'0': 2.2099252331064947, '1': 1.0941304294457759}","{'0': 59.143093790987606, '1': 16.745491374354753}",0.3344061467580581,0.04536093301328532,
1768195841.0869925,"{'1': 3, '0': 2}","{'0': 2.2849252331064944, '1': 1.1441304294457757}","{'0': 60.875263891313594, '1': 16.560440785176727}",0.3933680884892066,0.07864528963352313,
1768195844.567642,"{'1': 3, '0': 7}","{'0': 2.2534340188084694, '1': 1.044130429445776}","{'0': 59.16438598205502, '1': 20.221625021286425}",0.3833297924891179,0.029937458774998017,
1768195849.1926908,"{'1': 6, '0': 12}","{'0': 2.328434018808469, '1': 1.1052286059995526}","{'0': 60.44365263012554, '1': 21.572587761596846}",0.25462032566636567,0.02760939367804843,
1768195852.6562123,"{'1': 8, '0': 17}","{'0': 2.2534340188084694, '1': 1.0905247247497063}","{'0': 49.3460710405278, '1': 15.145178382961486}",0.13810352342034615,0.04706410786360147,
1768195855.9057424,"{'1': 15, '0': 2}","{'0': 2.2304915493609085, '1': 1.1155247247497062}","{'0': 58.94412325771779, '1': 15.618234856154393}",0.2715663156129333,0.060221145379250454,
1768195860.1362274,"{'1': 2, '0': 4}","{'0': 2.330491549360908, '1': 1.0405247247497065}","{'0': 72.24444785142404, '1': 14.49749965423259}",0.5566764526143232,0.03694775498133181,
1768195863.6546307,"{'1': 11, '0': 20}","{'0': 2.380491549360908, '1': 1.0186024740533441}","{'0': 65.94337056146462, '1': 15.245158459955682}",0.22218682870309447,0.1563428572689448,
1768195867.0760972,"{'1': 3, '0': 0}","{'0': 2.330491549360908, '1': 1.0518130058985267}","{'0': 61.64860259631649, '1': 16.520716871313205}",0.222315578153224,0.03138876909522212,
1768195871.5097926,"{'1': 7, '0': 14}","{'0': 2.282222624417774, '1': 1.013944360098072}","{'0': 67.56589382569825, '1': 14.683749193258437}",0.11700254385820794,0.043704169199175795,
1768195874.6865916,"{'1': 18, '0': 37}","{'0': 2.257222624417774, '1': 1.1093733796784275}","{'0': 51.95327811303018, '1': 16.558843161898505}",0.4710498446682698,0.401025383240007,
1768195878.2845137,"{'1': 2, '0': 0}","{'0': 2.282222624417774, '1': 1.1229862262089552}","{'0': 56.60405716697108, '1': 17.597050394124572}",0.31540643132576957,0.03585065436610881,
1768195882.9269497,"{'1': 6, '0': 12}","{'0': 2.3572226244177736, '1': 1.2060932444463377}","{'0': 57.99394004565887, '1': 21.95343715072419}",0.19272619438021868,0.031525265627719325,
1768195886.5841794,"{'1': 6, '0': 6}","{'0': 2.3322226244177737, '1': 1.2886128470449338}","{'0': 50.61882051537102, '1': 22.37536470666979}",0.1400366615572589,0.022730312851672766,
1768195891.1091344,"{'1': 12, '0': 8}","{'0': 2.3322226244177737, '1': 1.3158626961130697}","{'0': 50.985253304608065, '1': 18.749518261902217}",0.2465540876970741,0.16922860982212543,
1768195894.763978,"{'1': 6, '0': 3}","{'0': 2.3572226244177736, '1': 1.26586269611307}","{'0': 54.687007983886616, '1': 18.584689543133507}",0.1553474770950833,0.028586985605266377,
1768195899.1375191,"{'1': 3, '0': 7}","{'0': 2.3572226244177736, '1': 1.1925782918817152}","{'0': 50.62977043117664, '1': 16.745621650240995}",0.30022543192801565,0.16994118984136408,
1768195902.5702753,"{'1': 9, '0': 16}","{'0': 2.3822226244177735, '1': 1.2004610829772258}","{'0': 49.058894900535485, '1': 18.374753603308076}",0.17407411286286245,0.05101845813375318,
1768195905.926478,"{'1': 22, '0': 32}","{'0': 2.4072226244177735, '1': 1.2062782944981731}","{'0': 45.4161753764253, '1': 16.97116582749894}",0.31858591779555656,0.3031957628151515,
1768195909.9259062,"{'1': 7, '0': 16}","{'0': 2.3822226244177735, '1': 1.0742053478133857}","{'0': 65.55613039861447, '1': 16.478450248193486}",0.31484659694636535,0.019431664188521932,
1768195913.9788373,"{'1': 17, '0': 36}","{'0': 2.3322226244177737, '1': 1.0742053478133857}","{'0': 52.561706978595225, '1': 16.465810169912114}",0.19980733068959722,0.2347844991585366,
1768195917.390466,"{'1': 2, '0': 3}","{'0': 2.282459349595949, '1': 0.9895948208793963}","{'0': 63.1497826737981, '1': 23.501345694871617}",0.2212346760753432,0.048640269445296515,
1768195921.987781,"{'1': 5, '0': 10}","{'0': 2.3574593495959486, '1': 0.9905539436468229}","{'0': 59.32634066564993, '1': 15.371510983482004}",0.16361368978005933,0.019678214545969703,
1768195925.2850058,"{'1': 4, '0': 9}","{'0': 2.307459349595949, '1': 0.9559645788004814}","{'0': 59.58243716798436, '1': 14.870262114093737}",0.20996138924005298,0.02889091736363157,
1768195928.690874,"{'1': 0, '0': 0}","{'0': 2.271069731669321, '1': 0.9309645788004813}","{'0': 60.11041176037109, '1': 10.68645231854059}",0.715809298069351,0.07613652508487477,
1768195932.9963365,"{'1': 3, '0': 0}","{'0': 2.3460697316693206, '1': 0.9534918817809073}","{'0': 64.01047379675012, '1': 21.872896008875305}",0.18393917300469415,0.038179520276184056,
1768195936.8866055,"{'1': 5, '0': 12}","{'0': 2.221323886966006, '1': 0.9629759940256248}","{'0': 63.357839206095164, '1': 21.221297229754605}",0.19038578767545708,0.04886529282605635,
1768195940.2138352,"{'1': 3, '0': 0}","{'0': 2.2713238869660057, '1': 0.8629759940256247}","{'0': 55.32992831995002, '1': 16.4882680934002}",0.18972979461223163,0.02673988545180799,
1768195943.8444707,"{'1': 4, '0': 0}","{'0': 2.2916892830286555, '1': 0.9129759940256248}","{'0': 54.368281353609405, '1': 20.57134431386152}",0.23747473422004617,0.03355788279980907,
1768195947.3690095,"{'1': 2, '0': 0}","{'0': 2.290487762721847, '1': 0.9129759940256248}","{'0': 67.57180935751408, '1': 14.905117169581501}",0.28884499735610547,0.03322803632339207,
1768195951.918542,"{'1': 7, '0': 3}","{'0': 2.2654877627218473, '1': 0.9179874976128058}","{'0': 58.98757530677355, '1': 14.826460108965874}",0.12519301705155775,0.022877794303791124,
1768195955.4740162,"{'1': 23, '0': 50}","{'0': 2.1654877627218476, '1': 0.9381665560910158}","{'0': 48.96741527304743, '1': 14.74064118141488}",0.3405869565200191,0.09760759563625977,
1768195959.5264304,"{'1': 6, '0': 14}","{'0': 2.17732861251352, '1': 0.8535967588433246}","{'0': 59.53705017366386, '1': 13.726434574608572}",0.19476310566022215,0.03534324217632232,
1768195963.5039892,"{'1': 7, '0': 17}","{'0': 2.1913572028758854, '1': 0.8280346905417355}","{'0': 57.008985225095635, '1': 15.998923104480678}",0.23889164166331095,0.06368898591771112,
1768195966.814591,"{'1': 2, '0': 1}","{'0': 2.243678040889573, '1': 0.7886220404081152}","{'0': 69.84245891793886, '1': 12.030227173421796}",0.1635708168305578,0.03662984844293074,
1768195971.2873175,"{'1': 9, '0': 25}","{'0': 2.2412065601727336, '1': 0.8386220404081153}","{'0': 63.68078071700166, '1': 15.24173949454185}",0.1449772759093953,0.0394533982649655,
1768195974.6940787,"{'1': 4, '0': 7}","{'0': 2.2912065601727334, '1': 0.836590772613745}","{'0': 59.24547601565819, '1': 18.087513654149866}",0.21989408603287708,0.028819197603837485,
1768195978.9987462,"{'1': 1, '0': 2}","{'0': 2.19802901780678, '1': 1.0115907726137452}","{'0': 60.86936470778916, '1': 19.147080149913982}",0.42278861526288525,0.10249479311112203,
1768195982.5918987,"{'1': 4, '0': 5}","{'0': 2.302044882295942, '1': 1.1115907726137448}","{'0': 56.459172346349106, '1': 18.592059515373695}",0.2713105382653426,0.12244950432182827,
1768195986.1320415,"{'1': 10, '0': 23}","{'0': 2.3458093517733167, '1': 1.061590772613745}","{'0': 52.28738937411512, '1': 22.213929254622474}",0.25337826781549755,0.10429981153481467,
1768195989.581984,"{'1': 0, '0': 0}","{'0': 2.3458093517733167, '1': 1.043667506049415}","{'0': 70.99974766613975, '1': 16.76989092970345}",0.3055017700694301,0.07415638361418539,
1768195994.0862591,"{'1': 7, '0': 14}","{'0': 2.320809351773317, '1': 1.0234807587164536}","{'0': 72.07118248215599, '1': 18.4558117819687}",0.1513748426529573,0.04853930492290876,
1768195997.3856952,"{'1': 2, '0': 0}","{'0': 2.374189962986463, '1': 1.0042297732640775}","{'0': 60.22762277082499, '1': 15.290223747669565}",0.23869674238203437,0.03169052292621348,
1768196000.799112,"{'1': 1, '0': 0}","{'0': 2.3261931245661756, '1': 0.9657809126890307}","{'0': 56.88719960876081, '1': 13.348206139536515}",0.5457549965164079,0.15114063494185412,
1768196005.2516356,"{'1': 2, '0': 2}","{'0': 2.3511931245661755, '1': 0.9204651788519528}","{'0': 66.74095021474432, '1': 15.439566187305132}",0.38230449882654494,0.030007381727065064,
1768196008.717781,"{'1': 8, '0': 0}","{'0': 2.251193124566176, '1': 0.9454651788519528}","{'0': 57.39736313216386, '1': 13.881237029946703}",0.516508156576288,0.06350840366730767,
1768196012.947977,"{'1': 3, '0': 0}","{'0': 2.3511931245661755, '1': 0.7954651788519527}","{'0': 60.675843859423665, '1': 17.990421253650936}",0.18953420500034232,0.043374104852469474,
1768196016.727294,"{'1': 4, '0': 4}","{'0': 2.3011931245661756, '1': 0.7726770960599653}","{'0': 58.154996170380514, '1': 17.011866658393465}",0.2030903100154974,0.10771949137782234,
1768196020.4421978,"{'1': 13, '0': 1}","{'0': 2.2909803039602687, '1': 0.7976770960599653}","{'0': 58.11110105481765, '1': 12.65035860396585}",0.31654996198741264,0.11347274977372444,
1768196024.4639537,"{'1': 4, '0': 11}","{'0': 2.323613562083449, '1': 0.7251256078645618}","{'0': 66.691299889432, '1': 14.820169745146888}",0.1339978033823917,0.023116726045322028,
1768196028.4104307,"{'1': 15, '0': 43}","{'0': 2.398613562083449, '1': 0.7001256078645618}","{'0': 54.750956973831364, '1': 12.301347597002605}",0.2220906862086454,0.280336309972215,
1768196031.9121468,"{'1': 5, '0': 14}","{'0': 2.373613562083449, '1': 0.7251256078645618}","{'0': 48.08671941081404, '1': 16.832541808776217}",0.28173742690540504,0.017770622776490375,
1768196036.4502296,"{'1': 2, '0': 0}","{'0': 2.311569666902599, '1': 0.7087700065255165}","{'0': 70.63649918534117, '1': 13.34723226462432}",0.3047475019717387,0.02573734261519532,
1768196039.8448174,"{'1': 8, '0': 0}","{'0': 2.261569666902599, '1': 0.7510016264789529}","{'0': 70.40076878076574, '1': 11.100493444878019}",0.35917597346643915,0.08483558933507518,
1768196044.0762153,"{'1': 5, '0': 12}","{'0': 2.243631148867507, '1': 0.7685577496628692}","{'0': 72.48818648640435, '1': 13.427490052784734}",0.25493071807016254,0.038023412446404135,
1768196047.6681345,"{'1': 5, '0': 15}","{'0': 2.2811633131978217, '1': 0.7400516854654973}","{'0': 68.99528147703381, '1': 15.148863021017275}",0.147711511416961,0.03948744026157573,
1768196050.9326832,"{'1': 2, '0': 5}","{'0': 2.3061633131978216, '1': 0.7072047726678368}","{'0': 58.94787997114544, '1': 13.188508458079067}",0.16033203869847093,0.12135141081359205,
1768196054.1391842,"{'1': 17, '0': 39}","{'0': 2.231163313197822, '1': 0.7072047726678368}","{'0': 65.5872694174073, '1': 12.483530754243148}",0.2907456852796487,0.39594572664792144,
1768196057.545284,"{'1': 1, '0': 1}","{'0': 2.256163313197822, '1': 0.7899081804094632}","{'0': 59.75463076627245, '1': 18.0066963236604}",0.20088749805388495,0.03003721752995634,
1768196061.9929883,"{'1': 2, '0': 0}","{'0': 2.225218761457417, '1': 0.7643396265371792}","{'0': 74.10663161622655, '1': 11.576648632870391}",0.32400863401415153,0.08437626375633785,
1768196066.3226805,"{'1': 4, '0': 0}","{'0': 2.1663953623889687, '1': 0.7992192742053723}","{'0': 57.30711858934893, '1': 15.10804820911807}",0.20953979747888624,0.029724513242053524,
1768196069.741254,"{'1': 3, '0': 0}","{'0': 2.200214856359271, '1': 0.8492192742053724}","{'0': 64.89812190848569, '1': 14.144587268218153}",0.3216054238880404,0.0440720122477139,
1768196074.0573432,"{'1': 5, '0': 11}","{'0': 2.2078679409073967, '1': 0.8429587265623586}","{'0': 64.26452576612661, '1': 17.96319443054736}",0.2148157874272471,0.03412550024605031,
1768196077.571173,"{'1': 2, '0': 2}","{'0': 2.174996606697344, '1': 0.8034092232627819}","{'0': 67.78156598545, '1': 14.270111410762556}",0.20546621938933876,0.02620754320761409,
1768196082.0231009,"{'1': 4, '0': 9}","{'0': 2.1249966066973442, '1': 0.786591585822918}","{'0': 64.08773536855371, '1': 12.679690212089358}",0.228798613434549,0.13256066805122912,
1768196085.2825513,"{'1': 7, '0': 20}","{'0': 2.149996606697344, '1': 0.761591585822918}","{'0': 60.99380364114625, '1': 10.216353861298723}",0.17700242041882885,0.029872232848527608,
1768196088.4398885,"{'1': 3, '0': 3}","{'0': 2.1060354164470603, '1': 0.799093139605128}","{'0': 71.39400537183496, '1': 18.005650294869383}",0.38344949426542607,0.05172595284150164,
1768196092.8517103,"{'1': 4, '0': 1}","{'0': 2.184502189450671, '1': 0.7824980930627286}","{'0': 57.357252618890264, '1': 15.028474300336342}",0.22533180855252385,0.028785406978551475,
1768196096.312506,"{'1': 1, '0': 3}","{'0': 2.159502189450671, '1': 0.875564390872834}","{'0': 60.49680422585563, '1': 18.962889736029222}",0.5688234650032895,0.050581783983541476,
1768196101.0936737,"{'1': 4, '0': 0}","{'0': 2.201545741074284, '1': 0.900564390872834}","{'0': 66.07405046006852, '1': 18.728212576921017}",0.17989507057144963,0.032306482571892586,
1768196104.3206525,"{'1': 7, '0': 15}","{'0': 2.168669727598107, '1': 0.875564390872834}","{'0': 51.73539450446992, '1': 15.790226236338182}",0.12405391517758187,0.040917742168590926,
1768196107.8050332,"{'1': 1, '0': 2}","{'0': 2.213415469716939, '1': 0.87107121108803}","{'0': 61.674963488780605, '1': 18.233597320617204}",0.39720848524629065,0.05508732526193933,
1768196112.2817976,"{'1': 5, '0': 12}","{'0': 2.1945707127203344, '1': 0.7960712110880299}","{'0': 51.68909468190823, '1': 13.726464550555518}",0.16902744321369106,0.0661380758208129,
1768196115.416681,"{'1': 4, '0': 11}","{'0': 2.1578402206443505, '1': 0.7960712110880299}","{'0': 64.79925420748577, '1': 18.453692686108653}",0.1407256840021425,0.0588293543098859,
1768196118.7314234,"{'1': 7, '0': 17}","{'0': 2.1328402206443506, '1': 0.84607121108803}","{'0': 59.98590952950289, '1': 13.309769654738066}",0.4932221809042254,0.21213511281937236,
1768196122.1416585,"{'1': 0, '0': 0}","{'0': 2.1578402206443505, '1': 0.8023215412258038}","{'0': 72.1647391296638, '1': 13.474007565421779}",0.3779081247783189,0.08726864843976127,
1768196126.7728734,"{'1': 4, '0': 13}","{'0': 2.2078402206443504, '1': 0.7283394568905952}","{'0': 72.84544886746433, '1': 16.806137297395992}",0.21370054088102464,0.03478822792847314,
1768196130.1788626,"{'1': 2, '0': 1}","{'0': 2.2328402206443503, '1': 0.7723217853341694}","{'0': 63.297098603855815, '1': 13.553380196847378}",0.42255542624751896,0.056705916049101045,
1768196133.5281367,"{'1': 14, '0': 29}","{'0': 2.082840220644351, '1': 0.843076682764643}","{'0': 54.97849802411656, '1': 12.978861225073778}",0.24477421283603287,0.3290875055100359,
1768196137.0056276,"{'1': 2, '0': 6}","{'0': 2.0699716968216144, '1': 0.7930766827646429}","{'0': 65.68086794043998, '1': 15.604989946850534}",0.3778229141860077,0.2258165485251266,
1768196141.3660033,"{'1': 0, '0': 0}","{'0': 2.001414956221217, '1': 0.868076682764643}","{'0': 48.447996673438006, '1': 13.437597998094876}",0.5359297852680969,0.06919714327815558,
1768196146.0425398,"{'1': 4, '0': 10}","{'0': 2.1264149562212165, '1': 0.9027801549473156}","{'0': 61.26320794222834, '1': 17.556258175574804}",0.21701313238770154,0.16995154703139373,
1768196149.6821241,"{'1': 8, '0': 2}","{'0': 2.1061537816187283, '1': 0.8777801549473155}","{'0': 58.12779069723275, '1': 14.00246142689247}",0.4330979781636664,0.1649399610265181,
1768196153.9751308,"{'1': 2, '0': 1}","{'0': 2.167482029998966, '1': 0.8027801549473155}","{'0': 77.58294330317301, '1': 13.295798662673642}",0.14779637723448122,0.047447719541404476,
1768196157.393596,"{'1': 3, '0': 0}","{'0': 2.1990842170519156, '1': 0.8122987297733245}","{'0': 56.89343278426815, '1': 15.629840991988006}",0.21006518387484902,0.024879397297834917,
1768196160.9244726,"{'1': 0, '0': 1}","{'0': 2.1740842170519157, '1': 0.7931083562371026}","{'0': 73.52015329913762, '1': 14.099730548237973}",0.4876993594513438,0.1579262707092682,
1768196165.3994606,"{'1': 3, '0': 6}","{'0': 2.2490842170519154, '1': 0.8017605880585157}","{'0': 69.22993280438249, '1': 14.690756856656012}",0.18237175032684738,0.04078869014338886,
1768196168.6579573,"{'1': 5, '0': 18}","{'0': 2.2990842170519152, '1': 0.7330140661061249}","{'0': 52.67113484632124, '1': 13.678284278647444}",0.208174630578564,0.04394776020152291,
1768196172.2848825,"{'1': 15, '0': 34}","{'0': 2.1904542744477307, '1': 0.8238706517715142}","{'0': 52.99740049898268, '1': 10.819051462394128}",0.3420558074636297,0.1882221674776908,
1768196176.2599823,"{'1': 3, '0': 0}","{'0': 2.1654542744477308, '1': 0.7753867527519585}","{'0': 61.33953903747014, '1': 13.840458598698392}",0.23465284502472095,0.024289945850388565,
1768196180.3126354,"{'1': 7, '0': 19}","{'0': 2.115454274447731, '1': 0.7894678793962947}","{'0': 57.93253124142346, '1': 16.789114219018984}",0.301493830372108,0.055866355764772724,
1768196183.940892,"{'1': 2, '0': 0}","{'0': 2.140454274447731, '1': 0.7894678793962947}","{'0': 65.82394830416771, '1': 13.336761119052383}",0.24978580504513442,0.024187705876005744,
1768196188.453492,"{'1': 5, '0': 16}","{'0': 2.1696289159212823, '1': 0.6947769574952349}","{'0': 60.27096485705817, '1': 14.777092281816564}",0.15343039798605074,0.040577713769227336,
1768196192.0111883,"{'1': 8, '0': 0}","{'0': 2.126892749701753, '1': 0.719776957495235}","{'0': 65.69267616376544, '1': 10.28583383956041}",0.4601222637754293,0.23314382649520535,
1768196196.429975,"{'1': 3, '0': 0}","{'0': 2.1781782074333873, '1': 0.6697769574952349}","{'0': 56.49889546260911, '1': 11.855673675784782}",0.22161510136299623,0.02410307306348292,
1768196199.947476,"{'1': 14, '0': 43}","{'0': 2.1531782074333874, '1': 0.6697769574952349}","{'0': 54.34176301640474, '1': 11.31827550219203}",0.2322626384299985,0.3854921160558409,
1768196203.4912057,"{'1': 2, '0': 5}","{'0': 2.1531782074333874, '1': 0.6601939169919562}","{'0': 68.1652354131604, '1': 11.032504611004386}",0.2889418420866139,0.024946239437265434,
1768196207.9803236,"{'1': 3, '0': 5}","{'0': 2.1531782074333874, '1': 0.7601939169919563}","{'0': 62.65660644037022, '1': 16.627131279082814}",0.1595948371631621,0.020420979293611044,
1768196211.3048964,"{'1': 3, '0': 3}","{'0': 2.11857170567594, '1': 0.7854586464178674}","{'0': 62.8046387884414, '1': 18.408206598142918}",0.23437750766930357,0.11808954878030203,
1768196214.66366,"{'1': 18, '0': 44}","{'0': 2.0633117972288675, '1': 0.7859648515807619}","{'0': 52.22662159112313, '1': 11.993004621515169}",0.3004191155954242,0.28347133338443664,
1768196218.3603141,"{'1': 2, '0': 3}","{'0': 2.0197482964698623, '1': 0.7567193553114082}","{'0': 64.60089174819849, '1': 13.792575583852848}",0.4233004103531868,0.01956146829082551,
1768196222.5691621,"{'1': 0, '0': 0}","{'0': 2.119748296469862, '1': 0.7199543148379282}","{'0': 66.225401608581, '1': 14.895730648675535}",0.3581059279711304,0.04197548634137166,
1768196227.024352,"{'1': 1, '0': 0}","{'0': 2.115788175210345, '1': 0.7385977223752234}","{'0': 65.56416874176935, '1': 15.595083378251083}",0.30359815649806815,0.05729153016180214,
1768196230.4465282,"{'1': 3, '0': 4}","{'0': 2.1182551840286377, '1': 0.6385977223752233}","{'0': 61.06795164558376, '1': 10.009959927962992}",0.13144455405204752,0.040383549366960536,
1768196233.69445,"{'1': 4, '0': 12}","{'0': 2.092211367344336, '1': 0.6397248804976142}","{'0': 58.66469841650547, '1': 15.093030580051558}",0.4534071099852276,0.045777187710569045,
1768196236.8788316,"{'1': 1, '0': 3}","{'0': 2.092211367344336, '1': 0.6625406083986416}","{'0': 81.96386119860271, '1': 12.90180243070652}",0.47581803692265645,0.042953055162535406,
1768196240.0285466,"{'1': 7, '0': 19}","{'0': 2.0177573484227387, '1': 0.6898767028135528}","{'0': 57.21237520252055, '1': 15.079277899367586}",0.17470805096931652,0.11723940685445193,
1768196243.4964058,"{'1': 1, '0': 2}","{'0': 1.9803745194193758, '1': 0.6258649242284875}","{'0': 62.85157485376703, '1': 11.031918126676505}",0.5028534194925065,0.17390152405892592,
1768196248.0592782,"{'1': 10, '0': 25}","{'0': 1.9235526197231867, '1': 0.6268811302519699}","{'0': 55.348593533213844, '1': 12.030490424934895}",0.1406657300875078,0.0859212837397892,
1768196251.3883507,"{'1': 2, '0': 0}","{'0': 1.899882983459875, '1': 0.6197014751148396}","{'0': 68.63826827219509, '1': 12.989307951459512}",0.25253565772057673,0.041573033212273056,
1768196255.9207933,"{'1': 7, '0': 21}","{'0': 1.8885279745780579, '1': 0.6517420914577663}","{'0': 55.864490147127874, '1': 13.728495920928808}",0.23173036173449824,0.05322868750269992,
1768196259.1515615,"{'1': 8, '0': 12}","{'0': 1.838527974578058, '1': 0.6592287767810844}","{'0': 61.8444372930101, '1': 14.053850676773832}",0.23422452085166895,0.18814476492898305,
1768196262.5379782,"{'1': 2, '0': 0}","{'0': 1.8849964259674508, '1': 0.6801740249887809}","{'0': 69.17159642793933, '1': 11.766733730847065}",0.22243793340329193,0.025596260973485867,
1768196266.967047,"{'1': 7, '0': 14}","{'0': 1.9025098681882175, '1': 0.6982496928421247}","{'0': 55.56862602905501, '1': 13.281055380173902}",0.23513698374313072,0.19767530309272519,
1768196270.3833358,"{'1': 3, '0': 6}","{'0': 1.9025098681882175, '1': 0.6482496928421246}","{'0': 61.43317852245602, '1': 12.872145402844255}",0.20133714647110318,0.021736544746492552,
1768196274.7794738,"{'1': 5, '0': 2}","{'0': 1.9025098681882175, '1': 0.5982496928421246}","{'0': 56.62634587394843, '1': 13.302946342501158}",0.1891328115510498,0.0797213537801174,
1768196278.1816158,"{'1': 3, '0': 11}","{'0': 1.9319617401416156, '1': 0.5769642058755995}","{'0': 62.86492120157853, '1': 10.868173533497384}",0.13793673407611728,0.01602992139826258,
